,crn,date,subj,sub_num,course,location,section,description,instructor,credit
1987,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1988,@,TBA,NSU,199,NSU 199,TBA,-,Research,The Staff,V
1989,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1990,@,TBA,NSU,299,NSU 299,TBA,-,Neurosurg Research,The Staff,V
1991,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1992,@,TBA,NSU,451,NSU 451,TBA,-,Neurosurg Clerkship,The Staff,3.0
1993,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1994,@,TBA,NSU,455,NSU 455,TBA,-,Pediatric Neurosurgery,The Staff,6.0
1995,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1996,@,TBA,NSU,460,NSU 460,TBA,-,Clin Neurosurgery,The Staff,V
1997,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1998,@,TBA,NSU,464,NSU 464,TBA,-,Externship,The Staff,V
1999,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2000,@,TBA,NSU,470,NSU 470,TBA,-,Adv Clin Neurosurg,The Staff,V
2001,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2002,@,TBA,NSU,480,NSU 480,TBA,-,Neurosurg Insights,The Staff,V
2003,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2004,@,TBA,NSU,499,NSU 499,TBA,-,Research,The Staff,V
2005,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2006,@,"6:10 - 7:00 PM, M",OBG,194,OBG 194,YOUNG 184,001,Shifa Clinic,"Yasmeen, S",1.0
2007,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2008,@,TBA,OBG,194,OBG 194,TBA,001,Shifa Clinic,"Yasmeen, S",1.0
2009,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2010,@,TBA,OBG,198,OBG 198,TBA,-,Group Study,The Staff,V
2011,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2012,@,TBA,OBG,199,OBG 199,TBA,-,Spec Stdy/Adv Undgd,The Staff,V
2013,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2014,@,TBA,OBG,290,OBG 290,TBA,-,Curr Topics In Res,The Staff,1.0
2015,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2016,@,TBA,OBG,298,OBG 298,TBA,-,Group Study,The Staff,V
2017,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2018,@,TBA,OBG,299,OBG 299,TBA,-,Research,The Staff,V
2019,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2020,@,TBA,OBG,430,OBG 430,TBA,001,OB/GYN Clerkship,"Hou, M",V
2021,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2022,@,TBA,OBG,471,OBG 471,TBA,-,Ambulatory Gyn/Ob,The Staff,V
2023,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2024,@,TBA,OBG,494,OBG 494,TBA,-,Shifa Clinic,The Staff,V
2025,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2026,@,TBA,OBG,499,OBG 499,TBA,-,OBG 499,The Staff,V
2027,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2028,@,TBA,OPT,192,OPT 192,TBA,-,Res Intern Ophthal,The Staff,V
2029,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2030,@,TBA,OPT,199,OPT 199,TBA,-,Ophthalmic Research,The Staff,V
2031,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2032,@,TBA,OPT,199,OPT 199,TBA,006,Ophthalmic Research,"McBride, A",V
2033,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2034,@,TBA,OPT,299,OPT 299,TBA,-,Res In Vis Sci,The Staff,V
2035,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2036,@,TBA,OPT,442,OPT 442,TBA,001,Intro to Ophthalmology,The Staff,3.0
2037,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2038,@,TBA,OPT,465,OPT 465,TBA,-,Adv Subsp Ophthal,The Staff,V
2039,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2040,@,TBA,OPT,498,OPT 498,TBA,-,Group Study,The Staff,V
2041,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2042,@,TBA,OPT,499,OPT 499,TBA,-,Res In Ophthal,The Staff,V
2043,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2044,@,TBA,OSU,099,OSU 099,TBA,-,Spec Stdy Undergrd,The Staff,V
2045,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2046,@,TBA,OSU,199,OSU 199,TBA,-,Spec Stdy Adv Undgr,The Staff,V
2047,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2048,@,TBA,OSU,421,OSU 421,TBA,001,Musculoskeletal Sys,The Staff,2.500
2049,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2050,@,TBA,OSU,421,OSU 421,TBA,001,Musculoskeletal Sys,The Staff,2.500
2051,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2052,@,TBA,OSU,428,OSU 428,TBA,-,Outpatient & ER Ortho,The Staff,V
2053,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2054,@,TBA,OSU,462,OSU 462,TBA,-,Community Preceptorship,The Staff,V
2055,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2056,@,TBA,OSU,464,OSU 464,TBA,001,Orthopaedic Act Intern,"Thorpe, S",6.0
2057,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2058,@,TBA,OSU,480,OSU 480,TBA,-,Ortho Surg Insights,The Staff,V
2059,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2060,@,TBA,OSU,481,OSU 481,TBA,001,History of Medicine,"Benson, D",1.500
2061,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2062,@,TBA,OSU,499,OSU 499,TBA,-,Ortho Res,The Staff,V
2063,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2064,@,TBA,OTO,299,OTO 299,TBA,-,Special Study - Ent,The Staff,V
2065,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2066,@,TBA,OTO,450,OTO 450,TBA,001,Oto Elective,The Staff,6.0
2067,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2068,@,TBA,OTO,450,OTO 450,TBA,001,Oto Elective,The Staff,6.0
2069,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2070,@,TBA,OTO,450,OTO 450,TBA,001,Oto Elective,The Staff,6.0
2071,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2072,@,TBA,OTO,450,OTO 450,TBA,001,Oto Elective,The Staff,6.0
2073,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2074,@,TBA,OTO,460,OTO 460,TBA,-,Clin Otorhin Elec,The Staff,V
2075,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2076,@,TBA,OTO,499,OTO 499,TBA,-,Research,The Staff,V
2077,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2078,@,TBA,PMD,192,PMD 192,TBA,-,Internship,The Staff,V
2079,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2080,@,TBA,PMD,199,PMD 199,TBA,-,Spec Adv Path Study,The Staff,V
2081,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2082,@,TBA,PMD,298,PMD 298,TBA,-,Adv Group Study,The Staff,V
2083,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2084,@,TBA,PMD,299,PMD 299,TBA,-,Research,The Staff,V
2085,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2086,@,TBA,PMD,405,PMD 405,TBA,-,Brain-Cutting Conf,The Staff,V
2087,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2088,@,TBA,PMD,407,PMD 407,TBA,-,Adv Neuropathology,The Staff,V
2089,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2090,@,TBA,PMD,464,PMD 464,TBA,-,Anatomic Pathology,The Staff,V
2091,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2092,@,TBA,PMD,465,PMD 465,TBA,-,Clinical Lab Medicine,The Staff,V
2093,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2094,@,TBA,PMD,497T,PMD 497T,TBA,-,Path Tutoring,The Staff,V
2095,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2096,@,TBA,PMD,498,PMD 498,TBA,-,Adv Group Study,The Staff,V
2097,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2098,@,TBA,PMD,499,PMD 499,TBA,-,Research,The Staff,V
2099,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2100,@,TBA,PED,199,PED 199,TBA,-,Special Study,The Staff,V
2101,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2102,@,TBA,PED,299,PED 299,TBA,-,Research,The Staff,V
2103,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2104,@,TBA,PED,401,PED 401,TBA,001,Pediatric Practice,The Staff,2.0
2105,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2106,@,TBA,PED,402,PED 402,TBA,-,Clin Exp Priv Pract,The Staff,V
2107,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2108,@,TBA,PED,430,PED 430,TBA,001,Pediatric Clerkship,"Plant, J",V
2109,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2110,@,TBA,PED,440,PED 440,TBA,-,Peds for Diff Stud,The Staff,V
2111,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2112,@,TBA,PED,460A,PED 460A,TBA,-,AI-Gen Inpt Ped,The Staff,V
2113,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2114,@,TBA,PED,460B,PED 460B,TBA,-,AI-Outpt Peds Clkship,The Staff,V
2115,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2116,@,TBA,PED,461,PED 461,TBA,-,Peds Hem/Onc AI,The Staff,6.0
2117,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2118,@,TBA,PED,462,PED 462,TBA,-,Elect Peds Endo,The Staff,V
2119,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2120,@,TBA,PED,464,PED 464,TBA,-,AI In NICU,The Staff,V
2121,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2122,@,TBA,PED,465,PED 465,TBA,-,Peds Specialty,The Staff,V
2123,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2124,@,TBA,PED,466,PED 466,TBA,-,Elec In Ped Cardio,The Staff,V
2125,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2126,@,TBA,PED,467,PED 467,TBA,-,Pediatric Pulmonary,The Staff,V
2127,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2128,@,TBA,PED,468,PED 468,TBA,-,Elect In Ped Nephr,The Staff,V
2129,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2130,@,TBA,PED,469,PED 469,TBA,-,Elect Ped Infect Disease,The Staff,V
2131,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2132,@,TBA,PED,470,PED 470,TBA,-,Pediatric Neurology,The Staff,V
2133,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2134,@,TBA,PED,471,PED 471,TBA,-,Pediatric Gastroent,The Staff,V
2135,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2136,@,TBA,PED,476,PED 476,TBA,-,AI in Ped Int Care,The Staff,V
2137,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2138,@,TBA,PED,499,PED 499,TBA,-,Research,The Staff,V
2139,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2140,@,TBA,PMR,199,PMR 199,TBA,-,Special Study,The Staff,V
2141,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2142,@,TBA,PMR,299,PMR 299,TBA,-,Research,The Staff,V
2143,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2144,@,TBA,PMR,440,PMR 440,TBA,001,Intro to Rehab Medicine,"Davis, B",3.0
2145,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2146,@,TBA,PMR,461,PMR 461,TBA,-,Comprehensive Rehab Med,The Staff,6.0
2147,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2148,@,TBA,PMR,461,PMR 461,TBA,-,Comprehensive Rehab Med,The Staff,6.0
2149,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2150,@,TBA,PMR,462,PMR 462,TBA,-,Reh Med Cl-Off Camp,The Staff,V
2151,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2152,@,TBA,PMR,499,PMR 499,TBA,-,Research,The Staff,V
2153,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2154,@,TBA,PSU,460,PSU 460,TBA,-,Cln Plstc Srg (Smc),The Staff,V
2155,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2156,@,TBA,PSY,198,PSY 198,TBA,-,Directed Gp Study,The Staff,V
2157,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2158,@,TBA,PSY,199,PSY 199,TBA,-,Special Study,The Staff,V
2159,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2160,@,TBA,PSY,298,PSY 298,TBA,-,Directed Gp Study,The Staff,V
2161,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2162,@,TBA,PSY,299,PSY 299,TBA,-,Special Study,The Staff,V
2163,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2164,@,TBA,PSY,403,PSY 403,TBA,001,Fund of Clin Psych,"Minzenberg,Xiong",3.0
2165,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2166,@,TBA,PSY,403,PSY 403,TBA,001,Fund of Clin Psych,"Minzenberg,Xiong",3.0
2167,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2168,@,TBA,PSY,412,PSY 412,TBA,001,Psychiat Grand Rnds,The Staff,1.0
2169,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2170,@,TBA,PSY,413,PSY 413,TBA,-,Outpt Psy Clkshp,The Staff,6.0
2171,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2172,@,TBA,PSY,413,PSY 413,TBA,-,Outpt Psy Clkshp,The Staff,6.0
2173,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2174,@,TBA,PSY,413,PSY 413,TBA,-,Outpt Psy Clkshp,The Staff,6.0
2175,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2176,@,TBA,PSY,413,PSY 413,TBA,001,Outpt Psy Clkshp,"Ton, H",6.0
2177,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2178,@,TBA,PSY,413,PSY 413,TBA,001,Outpt Psy Clkshp,"Ton, H",6.0
2179,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2180,@,TBA,PSY,413,PSY 413,TBA,001,Outpt Psy Clkshp,"Ton, H",6.0
2181,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2182,@,TBA,PSY,414,PSY 414,TBA,-,Psychosomatic Medicine,The Staff,V
2183,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2184,@,TBA,PSY,414,PSY 414,TBA,-,Psychosomatic Medicine,The Staff,V
2185,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2186,@,TBA,PSY,416,PSY 416,TBA,-,Child Psych Clerk,The Staff,6.0
2187,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2188,@,TBA,PSY,416,PSY 416,TBA,-,Child Psych Clerk,The Staff,6.0
2189,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2190,@,TBA,PSY,416,PSY 416,TBA,-,Child Psych Clerk,The Staff,6.0
2191,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2192,@,TBA,PSY,417,PSY 417,TBA,-,Jail Psychiatric Clrkshp,The Staff,V
2193,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2194,@,TBA,PSY,417,PSY 417,TBA,-,Jail Psychiatric Clrkshp,The Staff,V
2195,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2196,@,TBA,PSY,417,PSY 417,TBA,-,Jail Psychiatric Clrkshp,The Staff,V
2197,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2198,@,TBA,PSY,418,PSY 418,TBA,-,Off-Cam Clin Exper,The Staff,V
2199,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2200,@,TBA,PSY,420,PSY 420,TBA,-,Psychiatry AI,The Staff,V
2201,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2202,@,TBA,PSY,421,PSY 421,TBA,001,Combined IM-Psych,"Onate,Ton",V
2203,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2204,@,TBA,PSY,421,PSY 421,TBA,001,Combined IM-Psych,"Onate,Ton",V
2205,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2206,@,TBA,PSY,421,PSY 421,TBA,002,Combined IM-Psych,"Ton, H",V
2207,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2208,@,TBA,PSY,421,PSY 421,TBA,002,Combined IM-Psych,"Ton, H",V
2209,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2210,@,TBA,PSY,422,PSY 422,TBA,-,Readings Psych,The Staff,V
2211,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2212,@,TBA,PSY,430,PSY 430,TBA,001,Psychiatry Clerkship,"Scher, L",V
2213,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2214,@,TBA,PSY,480,PSY 480,TBA,-,Insights In Psy,The Staff,V
2215,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2216,@,TBA,PSY,498,PSY 498,TBA,-,Directed Gp Study,The Staff,V
2217,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2218,@,TBA,PSY,499,PSY 499,TBA,-,Research,The Staff,V
2219,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2220,@,TBA,SPH,092,SPH 092,TBA,-,Internship Community Hth,The Staff,V
2221,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2222,@,"12:10 - 1:00 PM, W",SPH,190,SPH 190,STORER 1322,001,Topics in Public Health,"Gonsalves, M",1.0
2223,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2224,@,TBA,SPH,192,SPH 192,TBA,-,Internship Community Hth,The Staff,V
2225,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2226,@,TBA,SPH,198,SPH 198,TBA,-,Study Community Intl Hth,The Staff,V
2227,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2228,@,"12:10 - 1:30 PM, MW",SPH,198,SPH 198,WELLMN 106,001,Study Community Intl Hth,"Taylor, D",V
2229,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2230,@,TBA,SPH,199,SPH 199,TBA,-,Res Community Intl Hlth,The Staff,V
2231,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2232,@,"10:00 - 11:50 AM, MW",SPH,245,SPH 245,VALLEY 2020,001,Biostat for Biomed Sci,"Iosif, A",4.0
2233,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2234,@,"12:10 - 1:00 PM, W",SPH,290,SPH 290,VM3B 1105,001,Topics in Public Health,"Dewa, C",1.0
2235,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2236,@,"10:00 - 10:50 AM, M",SPH,291,SPH 291,CHSL 24,001,PHS Doctoral Seminar,"Hoch, J",1.0
2237,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2238,@,TBA,SPH,292A,SPH 292A,TBA,001,Public Health Rotation,"Cassady, D",V
2239,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2240,@,TBA,SPH,292B,SPH 292B,TBA,001,Public Health Rotation,"Cassady, D",V
2241,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2242,@,TBA,SPH,297,SPH 297,TBA,-,Public Health Practicum,The Staff,V
2243,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
